material_family,scenario_family,scenario_id,variant,current_a,leg,signed_branch_current_a,temperature_minimum_k,temperature_maximum_k,c1_minimum,c1_maximum,c0_minimum,c0_maximum,integrating_factor_ratio,positive_c0_supremum,poincare_eta,coercivity_margin_lower_bound,liouville_potential_minimum,liouville_potential_maximum,liouville_poincare_eta,liouville_coercivity_margin_lower_bound,at_least_one_analytic_sufficient_condition_passes,homogeneous_shooting_determinant,homogeneous_shooting_determinant_absolute,baseline_energy_residual_fraction
PbSe/Cr,signed_current_sweep,nominal_transport,original,2.2,n,-2.2,309.894134846523,362.9980470654064,0.26469565777532983,0.3306140452593228,0.39717165867940996,0.800835232000732,1.35437418946943,0.800835232000732,0.10989605298869305,0.8901039470113069,0.33295979017290356,0.7661680077280879,0.07762904941190167,0.9223709505880984,True,0.7728649845013369,0.7728649845013369,1.6535117519561482e-16
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,2.2,p,2.2,309.894134846523,363.1312956281474,0.29915597765506863,0.3783313768378659,0.7474163928297995,1.3256477737565429,1.421194208741618,1.3256477737565429,0.19088940775438482,0.8091105922456152,0.6640993326215321,1.292223963907011,0.13092966155405192,0.869070338445948,True,0.7006428895642733,0.7006428895642733,2.917211182054957e-16
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,2.2,n,-2.2,309.894134846523,362.9980470654064,0.3076400684586461,0.38451164201115806,0.39717165867940996,0.8008352463536234,1.4277081985953435,0.8008352463536234,0.11584649196445923,0.8841535080355407,0.3168457214015111,0.758000031066926,0.07680146034862975,0.9231985396513702,True,0.7549988273365463,0.7549988273365463,1.6366652644784862e-16
PbSe/Cr,signed_current_sweep,nominal_transport,original,2.25,p,2.25,309.894134846523,363.230110265677,0.34866416082101165,0.4411555953775676,0.781775927417533,1.3877106633458192,1.5113245444462364,1.3877106633458192,0.21249901220689424,0.7875009877931057,0.6766592810387759,1.3400458549580785,0.13577503215936101,0.864224967840639,True,0.6749780516777186,0.6749780516777186,0.0
PbSe/Cr,signed_current_sweep,nominal_transport,original,2.25,n,-2.25,309.894134846523,362.9980470654064,0.2707114681793145,0.33812800083339833,0.4154300665422547,0.8376505731392866,1.3644167956610436,0.8376505731392866,0.1158004378331713,0.8841995621668287,0.34835584662277047,0.8035965795081282,0.08142135660669755,0.9185786433933024,True,0.7656307526648124,0.7656307526648124,0.0
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,2.25,p,2.25,309.894134846523,363.3057249585275,0.3059549771472293,0.3871417316316933,0.781775927417533,1.3885661927507924,1.4336427390581477,1.3885661927507924,0.2017008746286797,0.7982991253713203,0.6945164178684832,1.353741090271692,0.13716264961159666,0.8628373503884034,True,0.6905089485635261,0.6905089485635261,1.4019530439631704e-16
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,2.25,n,-2.25,309.894134846523,362.9980470654064,0.31463188819634264,0.393250542965957,0.4154300665422547,0.8376505440629264,1.4400471394221832,0.8376505440629264,0.12221931303346992,0.8777806869665301,0.33153705883304835,0.7943894594553924,0.08048848030501725,0.9195115196949828,True,0.747556305609413,0.747556305609413,1.5758036119887128e-16
PbSe/Cr,signed_current_sweep,nominal_transport,original,2.3000000000000007,p,2.3000000000000007,309.894134846523,363.44695855895054,0.3564122532837009,0.45112238728098314,0.8169075863780252,1.452629333128414,1.5264185126619139,1.452629333128414,0.22466151793056713,0.7753384820694329,0.7068994942062392,1.4027561655733296,0.1421289150574769,0.8578710849425231,True,0.6646254769372465,0.6646254769372465,0.0
PbSe/Cr,signed_current_sweep,nominal_transport,original,2.3000000000000007,n,-2.3000000000000007,309.894134846523,362.9980470654064,0.2767272785832994,0.34564195640747397,0.43409877570538846,0.8752931268502755,1.374589654921005,0.8752931268502755,0.12190649475870054,0.8780935052412995,0.364070903115951,0.8419824340716163,0.0853106568261928,0.9146893431738072,True,0.75830304950929,0.75830304950929,1.5340035691257995e-16
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,2.3000000000000007,p,2.3000000000000007,309.894134846523,363.5488142080473,0.31275397663939003,0.3960454540839643,0.8169075863780252,1.453823719060167,1.4462811409507026,1.453823719060167,0.2130417534173359,0.7869582465826641,0.7255635126907527,1.4173774320704586,0.14361035908531608,0.856389640914684,True,0.6802105955306336,0.6802105955306336,0.0
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,2.3000000000000007,n,-2.3000000000000007,309.894134846523,362.9980470654064,0.3216237079340392,0.40198944392075625,0.43409877570538846,0.8752931131213273,1.4525467665797178,0.8752931131213273,0.12882017653448682,0.8711798234655131,0.34652675420601825,0.8316782208647083,0.08426662174756587,0.9157333782524342,True,0.7400314240782384,0.7400314240782384,3.0372577043733717e-16
PbSe/Cr,signed_current_sweep,nominal_transport,original,2.3500000000000005,p,2.3500000000000005,309.894134846523,363.73119381042005,0.36416034574639006,0.4611432721559894,0.8528113697112748,1.5199416000870642,1.5417342327289296,1.5199416000870642,0.23743059005935077,0.7625694099406493,0.7377392332449371,1.467787519603956,0.1487179688217239,0.851282031178276,True,0.6541260499456012,0.6541260499456012,1.2869386073785927e-16
PbSe/Cr,signed_current_sweep,nominal_transport,original,2.3500000000000005,n,-2.3500000000000005,309.894134846523,362.9980470654064,0.2827430889872842,0.3531559119815494,0.45317778616881044,0.9137629833536202,1.3848971048474161,0.9137629833536202,0.12821868625489083,0.8717813137451091,0.38010265575563473,0.8813314048284168,0.08929754111837955,0.9107024588816205,True,0.7508833700956528,0.7508833700956528,1.4795354588905856e-16
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,2.3500000000000005,p,2.3500000000000005,309.894134846523,363.85854390533706,0.31955297613155065,0.4050441468885247,0.8528113697112748,1.521483647321841,1.459115197329263,1.521483647321841,0.22493504522331415,0.7750649547766859,0.7572358245593612,1.483363089862339,0.15029610403620763,0.8497038959637924,True,0.6697472059351515,0.6697472059351515,1.2984741245912056e-16
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,2.3500000000000005,n,-2.3500000000000005,309.894134846523,362.9980470654064,0.32861552767173563,0.41072834487555526,0.45317778616881044,0.9137630251739605,1.465210862471214,0.9137630251739605,0.13565442502048694,0.864345574979513,0.36181209254127566,0.8698704303300876,0.0881363016165142,0.9118636983834858,True,0.7324257040637662,0.7324257040637662,0.0
PbSe/Cr,signed_current_sweep,nominal_transport,original,2.4000000000000004,p,2.4000000000000004,309.894134846523,364.0809936224948,0.37190843820907915,0.47121585889836265,0.8894872774172822,1.5897073025842543,1.5572746880538346,1.5897073025842543,0.2508318310565266,0.7491681689434734,0.7691727877834162,1.5351987754762781,0.15554815705752406,0.8444518429424759,True,0.6434800117560519,0.6434800117560519,2.480110230589878e-16
PbSe/Cr,signed_current_sweep,nominal_transport,original,2.4000000000000004,n,-2.4000000000000004,309.894134846523,363.0058999528798,0.28875889939126886,0.360683287484718,0.472667097932521,0.953060212735557,1.395343721394676,0.953060212735557,0.13474162994869904,0.865258370051301,0.39644874129380825,0.9216495109339891,0.0933826193512135,0.9066173806487865,True,0.7433734934409407,0.7433734934409407,1.428185935423135e-16
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,2.4000000000000004,p,2.4000000000000004,309.894134846523,364.23335008241384,0.3263519756237113,0.4141393367455205,0.8894872774172822,1.591605030144428,1.472150854076672,1.591605030144428,0.23740391298978802,0.762596087010212,0.7895283191155323,1.551753904773197,0.15722554235323982,0.8427744576467602,True,0.6591185219233505,0.6591185219233505,0.0
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,2.4000000000000004,n,-2.4000000000000004,309.894134846523,362.9980470654064,0.33560734740943216,0.4194672458303542,0.472667097932521,0.9530601638689776,1.4780432606621574,0.9530601638689776,0.14272751925666163,0.8572724807433384,0.37739029144128633,0.9089296642894547,0.09209382943344026,0.9079061705665598,True,0.7247411516133476,0.7247411516133476,1.414071846194735e-16
PbSe/Cr,signed_current_sweep,nominal_transport,original,2.45,p,2.45,309.894134846523,364.4952109394211,0.37965653067176824,0.48133698195407126,0.926935309496048,1.6619840060331372,1.573042508023305,1.6619840060331372,0.2648912137609512,0.7351087862390489,0.8011941512069719,1.6050452279445622,0.1626250822948289,0.8373749177051711,True,0.6326879317470852,0.6326879317470852,3.5871301968077857e-16
PbSe/Cr,signed_current_sweep,nominal_transport,original,2.45,n,-2.45,309.894134846523,363.06448094632356,0.29477470979525366,0.36829975288927674,0.49256671099652033,0.9931846678419092,1.4059343189575912,0.9931846678419092,0.14148007892062156,0.8585199210793785,0.4131067337747436,0.9629429663162752,0.0975665211272288,0.9024334788727713,True,0.7357757878894885,0.7357757878894885,0.0
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,2.45,p,2.45,309.894134846523,364.6720490155896,0.333150975115872,0.4233324001583748,0.926935309496048,1.664240557227685,1.485394169545469,1.664240557227685,0.25047135832052736,0.7495286416794726,0.8224356975353727,1.6226034269550484,0.16440409980119908,0.8355959001988009,True,0.6483248431907234,0.6483248431907234,2.4125229638165907e-16
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,2.45,n,-2.45,309.894134846523,363.0284201051843,0.3425991671471287,0.4282430187313112,0.49256671099652033,0.993184709478509,1.4910480132217734,0.993184709478509,0.1500451312584243,0.8499548687415757,0.39325849706190347,0.9489823158177467,0.0961520114943009,0.9038479885056991,True,0.71698001310583,0.71698001310583,2.732286761887236e-16
PbSe/Cr,signed_current_sweep,nominal_transport,original,2.5,p,2.5,309.894134846523,364.9728067720786,0.3874046231344574,0.49150221199066163,0.9651554659475716,1.7368184103523157,1.5890400029041878,1.7368184103523157,0.27963369347667766,0.7203663065233223,0.8337969911867407,1.6773730863737786,0.16995342652119252,0.8300465734788075,True,0.6217506706351518,0.6217506706351518,0.0
PbSe/Cr,signed_current_sweep,nominal_transport,original,2.5,n,-2.5,309.894134846523,363.1780614537659,0.30079052019923835,0.37601850742125414,0.5128766253608082,1.0341365116525896,1.4166739879861687,1.0341365116525896,0.14843900895594922,0.8515609910440508,0.4300741411129237,1.0052181887943912,0.10184989670745467,0.8981501032925453,True,0.728092978993975,0.728092978993975,0.0
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,2.5,p,2.5,309.894134846523,365.1737788899703,0.3399499746080325,0.43262448966149847,0.9651554659475716,1.7394339815700168,1.4988514237053119,1.7394339815700168,0.26415983800017906,0.7358401619998209,0.855952370857748,1.6959546201099691,0.17183612951323338,0.8281638704867667,True,0.6373668889383022,0.6373668889383022,1.1638017756663207e-16
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,2.5,n,-2.5,309.894134846523,363.11506236992864,0.3495909868848251,0.43708986863113425,0.5128766253608082,1.0341365137381955,1.504229073134618,1.0341365137381955,0.15761302544034836,0.8423869745596516,0.40941377997498235,0.9899109033480717,0.10029894442768246,0.8997010555723175,True,0.7091451460784536,0.7091451460784536,1.320799905030532e-16
PbSe/Cr,signed_current_sweep,nominal_transport,original,2.5500000000000007,p,2.5500000000000007,309.894134846523,365.5130612956637,0.3951527155971466,0.5017059190976125,1.004147746771854,1.8142465485925603,1.6052685165267053,1.8142465485925603,0.29508303953413,0.70491696046587,0.8669746177947717,1.7522209646710782,0.17753710214339258,0.8224628978566074,True,0.6106700893014687,0.6106700893014687,1.1138233075626808e-16
PbSe/Cr,signed_current_sweep,nominal_transport,original,2.5500000000000007,n,-2.5500000000000007,309.894134846523,363.34449296642583,0.3068063306032232,0.38384187097474365,0.5335968410253853,1.075915617986286,1.4275680974043057,1.075915617986286,0.15562354369205825,0.8443764563079418,0.44734840164070006,1.0484818092540604,0.10623341794108122,0.8937665820589188,True,0.7203284584388326,0.7203284584388326,0.0
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,2.5500000000000007,p,2.5500000000000007,309.894134846523,365.73811971258334,0.34674897410019323,0.44201667355247853,1.004147746771854,1.817219171618258,1.512529069171183,1.817219171618258,0.27849108337355605,0.7215089166264439,0.8900724323097895,1.7718415145427175,0.17952507948010057,0.8204749205198995,True,0.6262460054000005,0.6262460054000005,0.0
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,2.5500000000000007,n,-2.5500000000000007,309.894134846523,363.25557023421896,0.3565828066225217,0.4460085618032938,0.5335968410253853,1.0759156058422399,1.517590649452661,1.0759156058422399,0.16543717424440615,0.8345628257555938,0.4258531309517544,1.0317607749212951,0.10453922295076128,0.8954607770492388,True,0.7012398315923315,0.7012398315923315,0.0
PbSe/Cr,signed_current_sweep,nominal_transport,original,2.6000000000000005,p,2.6000000000000005,309.894134846523,366.1158860327733,0.4029008080598358,0.5119413443036456,1.0439121519688939,1.8942949967125726,1.621728827936569,1.8942949967125726,0.3112619999688854,0.6887380000311146,0.9007199477688576,1.8296130463782356,0.18537855946650628,0.8146214405334937,True,0.5994485891585206,0.5994485891585206,1.0759266768234163e-16
PbSe/Cr,signed_current_sweep,nominal_transport,original,2.6000000000000005,n,-2.6000000000000005,309.894134846523,363.5619480545794,0.312822141007208,0.3917726188087382,0.5547273579902504,1.1185219470688443,1.4386223274598025,1.1185219470688443,0.16303902176965096,0.8369609782303491,0.4649268806640532,1.0927406806882667,0.11071777918146905,0.8892822208185309,True,0.7124861984161516,0.7124861984161516,1.249140921094616e-16
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,2.6000000000000005,p,2.6000000000000005,309.894134846523,366.3647779070176,0.3535479735923539,0.45150949516458366,1.0439121519688939,1.8976127124085442,1.5264335572562366,1.8976127124085442,0.29348488603826106,0.7065151139617389,0.9247896264659295,1.8502829292050873,0.18747285646027131,0.8125271435397287,True,0.6149646415369966,0.6149646415369966,0.0
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,2.6000000000000005,n,-2.6000000000000005,309.894134846523,363.4479250949194,0.3635746263602182,0.45499988206345415,0.5547273579902504,1.1185220504627285,1.5311369071833292,1.1185220504627285,0.17352371213306464,0.8264762878669354,0.4425734567045858,1.074536765777533,0.10887333697578913,0.8911266630242108,True,0.6932679799246783,0.6932679799246783,0.0
PbSe/Cr,signed_current_sweep,nominal_transport,original,2.6500000000000004,p,2.6500000000000004,309.894134846523,366.7811269126626,0.4106489005225249,0.5221999552860338,1.0844486815386918,1.9769677242397952,1.638420877928518,1.9769677242397952,0.3281899722371642,0.6718100277628358,0.9350254650336398,1.9095574915262952,0.19347862527453763,0.8065213747254624,True,0.588089397196331,0.588089397196331,2.079707163006933e-16
PbSe/Cr,signed_current_sweep,nominal_transport,original,2.6500000000000004,n,-2.6500000000000004,309.894134846523,363.8286486545998,0.31883795141119275,0.3998135235016992,0.5762681762554043,1.1619557841903563,1.4498426831640152,1.1619557841903563,0.17069104529483978,0.8293089547051602,0.48280686708313225,1.1380018869826283,0.1153036981762938,0.8846963018237062,True,0.7045709471804196,0.7045709471804196,1.2099714410718e-16
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,2.6500000000000004,p,2.6500000000000004,309.894134846523,367.05420196146525,0.3603469730845146,0.4611037241682662,1.0844486815386918,1.9806177102336198,1.5405716140242522,1.9806177102336198,0.3091596480080641,0.6908403519919359,0.9600973153862765,1.9312805250511578,0.1956796287435789,0.8043203712564211,True,0.6035259552811353,0.6035259552811353,0.0
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,2.6500000000000004,n,-2.6500000000000004,309.894134846523,363.6904018703474,0.3705664460979147,0.464064559855117,0.5762681762554043,1.1619555847085965,1.5448721863219828,1.1619555847085965,0.18187890736123893,0.8181210926387611,0.4595715756422991,1.118243874445454,0.11330179295960714,0.8866982070403928,True,0.6852341772297529,0.6852341772297529,0.0
